time,ax,ay,az,atotal
50.038,-0.06,-0.16,-0.85,0.87
50.048,-0.11,-0.16,-0.72,0.74
50.058,-0.23,-0.22,-0.52,0.61
50.068,-0.29,-0.31,-0.29,0.52
50.078,-0.39,-0.38,-0.14,0.56
50.088,-0.38,-0.37,-0.08,0.53
50.098,-0.26,-0.32,-0.09,0.43
50.108,-0.12,-0.22,-0.07,0.26
50.118,-0.13,-0.06,0.45,0.47
50.128,-0.13,0.00,1.49,1.49
50.138,-0.31,-0.31,2.19,2.23
50.148,-0.54,-0.75,2.18,2.37
50.158,-0.75,-0.94,1.63,2.03
50.168,-0.97,-0.91,1.00,1.66
50.178,-0.92,-0.85,0.45,1.33
50.188,-0.73,-0.75,-0.08,1.05
50.198,-0.56,-0.62,-0.49,0.97
50.208,-0.45,-0.63,-0.78,1.09
50.218,-0.38,-0.70,-0.96,1.25
50.228,-0.44,-0.75,-0.94,1.28
50.238,-0.61,-0.77,-0.86,1.31
50.248,-0.82,-0.85,-0.78,1.41
50.258,-1.02,-0.95,-0.66,1.54
50.268,-1.13,-1.02,-0.53,1.61
50.278,-1.11,-1.00,-0.41,1.54
50.288,-0.95,-0.88,-0.16,1.31
50.298,-0.74,-0.74,0.14,1.05
50.308,-0.49,-0.56,0.39,0.83
50.318,-0.34,-0.36,0.82,0.96
50.328,-0.20,-0.19,1.49,1.52
50.338,0.00,-0.17,1.90,1.91
50.348,0.16,-0.15,1.74,1.76
50.358,0.18,-0.05,1.03,1.05
50.368,0.12,0.02,0.17,0.20
50.378,0.08,0.03,-0.58,0.59
50.390,0.12,0.01,-1.07,1.08
50.400,0.20,0.04,-1.20,1.22
50.410,0.32,0.05,-0.97,1.02
50.420,0.36,0.02,-0.49,0.61
50.430,0.27,-0.08,-0.01,0.28
50.440,0.11,-0.27,0.25,0.39
50.450,-0.02,-0.44,0.29,0.53
50.460,-0.18,-0.51,0.09,0.55
50.470,-0.29,-0.52,-0.27,0.66
50.480,-0.27,-0.48,-0.43,0.70
50.490,-0.20,-0.43,-0.27,0.54
50.500,-0.04,-0.38,0.01,0.38
50.510,0.00,-0.35,0.06,0.36
50.520,-0.09,-0.38,-0.06,0.39
50.530,-0.23,-0.46,-0.19,0.55
50.540,-0.34,-0.54,-0.15,0.65
50.550,-0.56,-0.57,0.10,0.81
50.560,-0.67,-0.66,0.11,0.95
50.570,-0.77,-0.80,-0.31,1.15
50.580,-0.83,-0.89,-0.71,1.41
50.590,-0.88,-0.86,-0.55,1.34
50.600,-0.75,-0.90,-0.14,1.18
50.610,-0.48,-0.95,0.16,1.08
50.620,-0.18,-0.83,0.36,0.92
50.630,0.01,-0.62,0.56,0.83
50.640,0.17,-0.43,0.66,0.81
50.650,0.20,-0.27,0.76,0.83
50.660,0.06,-0.16,0.74,0.76
50.670,-0.10,-0.16,0.55,0.58
50.680,-0.13,-0.12,0.25,0.30
50.690,-0.00,0.02,0.06,0.06
50.700,0.24,0.20,0.04,0.31
50.710,0.39,0.28,0.17,0.51
50.720,0.43,0.29,0.32,0.61
50.730,0.47,0.22,0.36,0.63
50.740,0.55,0.17,0.32,0.66
50.750,0.57,0.22,0.22,0.65
50.760,0.51,0.28,0.06,0.58
50.770,0.53,0.28,-0.15,0.62
50.780,0.56,0.26,-0.16,0.64
50.790,0.54,0.20,0.01,0.58
50.800,0.50,0.13,0.18,0.55
50.810,0.50,0.05,0.21,0.55
50.820,0.60,0.04,0.12,0.61
50.830,0.73,0.12,0.00,0.74
50.840,0.82,0.21,-0.15,0.86
50.850,0.94,0.28,-0.23,1.01
50.860,1.04,0.30,-0.16,1.10
50.870,1.11,0.31,-0.03,1.15
50.880,1.19,0.33,0.11,1.24
50.890,1.28,0.31,0.28,1.35
50.900,1.30,0.29,0.43,1.40
50.910,1.23,0.26,0.46,1.34
50.920,1.17,0.19,0.33,1.23
50.930,1.15,0.16,0.15,1.17
50.940,1.12,0.21,-0.06,1.14
50.950,1.02,0.26,-0.18,1.07
50.960,0.87,0.27,-0.22,0.94
50.970,0.70,0.22,-0.19,0.76
50.980,0.46,0.15,-0.08,0.49
50.990,0.20,0.06,0.09,0.23
51.000,0.09,-0.06,0.16,0.19
51.010,0.17,-0.06,0.05,0.19
51.020,0.36,0.01,-0.02,0.36
51.030,0.53,0.07,-0.03,0.54
51.040,0.44,0.06,0.01,0.44
51.050,0.23,-0.05,0.06,0.24
51.060,-0.01,-0.21,0.06,0.22
51.070,-0.23,-0.32,0.04,0.40
51.080,-0.49,-0.36,0.02,0.61
51.090,-0.71,-0.40,-0.03,0.81
51.100,-0.84,-0.45,-0.11,0.96
51.110,-0.90,-0.47,-0.08,1.02
51.120,-0.86,-0.50,0.00,1.00
51.130,-0.78,-0.50,0.01,0.92
51.140,-0.70,-0.40,-0.08,0.81
51.150,-0.53,-0.32,-0.17,0.64
51.160,-0.42,-0.31,-0.22,0.56
51.170,-0.47,-0.29,-0.23,0.60
51.180,-0.57,-0.27,-0.28,0.69
51.190,-0.75,-0.26,-0.23,0.82
51.200,-0.78,-0.32,-0.15,0.86
51.210,-0.76,-0.34,-0.05,0.83
51.220,-0.68,-0.30,-0.02,0.75
51.230,-0.58,-0.21,-0.06,0.62
51.240,-0.47,-0.14,-0.07,0.50
51.250,-0.35,-0.12,-0.08,0.38
51.260,-0.28,-0.09,-0.09,0.31
51.270,-0.26,-0.08,-0.00,0.27
51.280,-0.30,-0.08,0.11,0.33
51.290,-0.42,-0.13,0.18,0.47
51.300,-0.49,-0.16,0.27,0.58
51.310,-0.45,-0.20,0.32,0.58
51.320,-0.27,-0.18,0.29,0.44
51.330,-0.10,-0.08,0.33,0.35
51.340,0.03,0.03,0.37,0.37
51.350,0.18,0.06,0.35,0.40
51.360,0.20,0.03,0.42,0.46
51.370,0.09,0.03,0.56,0.57
51.380,-0.03,-0.01,0.73,0.73
51.390,-0.03,-0.11,0.78,0.79
51.400,0.04,-0.13,0.75,0.76
51.411,0.08,-0.07,0.72,0.73
51.420,0.15,-0.01,0.63,0.65
51.430,0.21,-0.05,0.47,0.52
51.440,0.20,-0.11,0.30,0.38
51.450,0.20,-0.17,0.19,0.33
51.460,0.22,-0.22,0.15,0.34
51.470,0.08,-0.25,0.11,0.28
51.481,-0.12,-0.32,0.08,0.35
51.491,-0.29,-0.39,-0.05,0.49
51.500,-0.40,-0.39,-0.28,0.63
51.511,-0.38,-0.32,-0.40,0.64
51.521,-0.23,-0.29,-0.49,0.61
51.531,-0.09,-0.30,-0.48,0.57
51.541,-0.03,-0.31,-0.40,0.50
51.550,-0.04,-0.35,-0.33,0.48
51.560,-0.06,-0.34,-0.27,0.44
51.571,-0.05,-0.30,-0.31,0.44
51.581,-0.01,-0.21,-0.43,0.48
51.591,0.05,-0.13,-0.60,0.62
51.601,0.07,-0.07,-0.75,0.76
51.611,0.09,-0.02,-0.90,0.90
51.621,0.18,0.00,-1.01,1.03
51.631,0.23,0.06,-1.04,1.06
51.641,0.10,0.06,-0.83,0.84
51.651,-0.12,-0.02,-0.61,0.62
51.661,-0.26,-0.07,-0.50,0.57
51.671,-0.40,0.04,-0.52,0.66
51.681,-0.46,0.15,-0.53,0.72
51.691,-0.50,0.17,-0.50,0.73
51.701,-0.56,0.15,-0.37,0.69
51.711,-0.60,0.09,-0.22,0.64
51.721,-0.63,0.02,-0.04,0.63
51.731,-0.53,-0.03,0.14,0.55
51.741,-0.39,-0.06,0.28,0.48
51.751,-0.33,-0.03,0.48,0.58
51.761,-0.34,-0.04,0.58,0.68
51.771,-0.41,-0.07,0.64,0.76
51.781,-0.45,-0.09,0.79,0.92
51.791,-0.42,-0.16,0.99,1.09
51.801,-0.31,-0.20,1.18,1.23
51.811,-0.25,-0.22,1.32,1.36
51.821,-0.28,-0.22,1.37,1.41
51.831,-0.37,-0.25,1.30,1.38
51.841,-0.42,-0.29,1.14,1.25
51.851,-0.37,-0.25,0.89,0.99
51.861,-0.18,-0.13,0.60,0.64
51.871,0.12,-0.02,0.40,0.42
51.881,0.41,0.06,0.26,0.49
51.891,0.56,0.14,0.19,0.61
51.901,0.59,0.20,0.12,0.64
51.911,0.47,0.21,-0.01,0.52
51.921,0.33,0.19,-0.15,0.41
51.931,0.24,0.22,-0.28,0.43
51.941,0.19,0.24,-0.39,0.49
51.951,0.23,0.24,-0.43,0.54
51.961,0.27,0.23,-0.42,0.54
51.971,0.29,0.18,-0.42,0.54
51.981,0.31,0.14,-0.43,0.55
51.991,0.29,0.13,-0.40,0.51
52.001,0.24,0.15,-0.46,0.54
52.011,0.10,0.09,-0.54,0.55
52.021,-0.08,0.03,-0.64,0.64
52.031,-0.24,-0.02,-0.74,0.78
52.041,-0.34,-0.09,-0.80,0.87
52.051,-0.37,-0.14,-0.89,0.97
52.061,-0.33,-0.13,-0.91,0.97
52.071,-0.25,-0.13,-0.78,0.83
52.081,-0.26,-0.12,-0.50,0.57
52.091,-0.31,-0.14,-0.25,0.42
52.101,-0.44,-0.15,-0.16,0.49
52.111,-0.52,-0.15,-0.17,0.57
52.121,-0.51,-0.10,-0.21,0.56
52.131,-0.37,-0.03,-0.21,0.42
52.141,-0.18,0.02,-0.12,0.22
52.151,-0.04,0.03,0.05,0.08
52.161,-0.03,0.06,0.21,0.22
52.171,-0.15,0.10,0.30,0.34
52.181,-0.20,0.09,0.26,0.34
52.191,-0.28,0.08,0.18,0.35
52.201,-0.36,0.07,0.16,0.40
52.211,-0.28,0.01,0.13,0.31
52.221,-0.10,-0.01,0.10,0.14
52.231,0.04,0.01,0.12,0.13
52.241,0.09,0.01,0.12,0.15
52.251,0.11,-0.03,0.08,0.13
52.261,0.04,-0.07,0.04,0.09
52.271,-0.14,-0.14,0.07,0.21
52.281,-0.30,-0.24,0.12,0.40
52.291,-0.40,-0.28,0.03,0.49
52.301,-0.47,-0.26,-0.24,0.59
52.311,-0.52,-0.21,-0.55,0.78
52.321,-0.44,-0.16,-0.73,0.87
52.331,-0.47,-0.12,-0.77,0.91
52.341,-0.59,-0.09,-0.66,0.89
52.351,-0.74,-0.09,-0.53,0.91
52.361,-0.93,-0.12,-0.49,1.06
52.371,-1.09,-0.16,-0.56,1.24
52.381,-1.40,-0.09,-0.80,1.61
52.391,-1.68,-0.04,-1.09,2.01
52.401,-1.69,-0.06,-1.24,2.09
52.411,-1.69,-0.13,-1.10,2.02
52.421,-2.04,-0.29,-0.86,2.23
52.431,-2.54,-0.48,-0.72,2.68
52.441,-2.72,-0.71,-0.61,2.88
52.451,-2.65,-0.77,-0.60,2.82
52.461,-2.06,-0.78,-0.73,2.32
52.471,-1.42,-0.68,-0.96,1.84
52.481,-1.11,-0.47,-1.40,1.85
52.491,-1.09,-0.37,-2.15,2.43
52.501,-0.72,-0.13,-2.65,2.74
52.511,-0.08,0.35,-2.19,2.22
52.521,0.44,0.64,-1.07,1.32
52.531,1.11,0.94,0.37,1.51
52.541,1.69,1.23,1.95,2.86
52.551,2.11,1.12,3.42,4.17
52.562,2.39,0.78,4.37,5.04
52.571,2.46,0.50,4.82,5.43
52.581,2.76,0.35,4.84,5.58
52.592,3.24,0.34,4.58,5.62
52.601,3.62,0.40,4.10,5.48
52.612,3.67,0.55,3.40,5.03
52.621,3.47,0.69,2.60,4.39
52.632,3.20,0.65,1.85,3.76
52.641,3.15,0.56,1.21,3.42
52.652,3.38,0.59,0.88,3.54
52.662,3.87,0.70,0.78,4.01
52.671,4.43,0.78,0.61,4.54
52.681,4.74,0.83,0.30,4.82
52.692,4.86,0.89,-0.11,4.94
52.702,4.88,0.90,-0.63,5.00
52.712,4.83,0.74,-1.16,5.02
52.722,5.05,0.60,-1.41,5.27
52.732,5.63,0.49,-1.20,5.78
52.741,6.38,0.34,-0.78,6.43
52.752,6.94,0.22,-0.51,6.96
52.762,7.22,0.07,-0.51,7.24
52.772,7.36,-0.19,-0.67,7.39
52.782,7.12,-0.53,-1.09,7.22
52.792,6.25,-0.95,-1.62,6.53
52.802,5.03,-1.43,-2.03,5.61
52.812,3.74,-1.92,-2.32,4.80
52.822,2.65,-2.29,-2.61,4.37
52.832,1.77,-2.50,-2.91,4.22
52.842,0.89,-2.58,-3.10,4.13
52.852,-0.04,-2.54,-3.14,4.04
52.862,-1.18,-2.47,-2.77,3.90
52.872,-2.25,-2.55,-1.81,3.85
52.882,-3.12,-2.77,-0.73,4.23
52.892,-3.58,-3.09,-0.20,4.73
52.902,-3.80,-3.40,-0.15,5.10
52.912,-4.23,-3.50,-0.43,5.51
52.922,-4.88,-3.43,-1.19,6.09
52.932,-5.70,-3.43,-1.96,6.94
52.942,-6.49,-3.37,-2.13,7.62
52.952,-6.98,-3.38,-1.59,7.92
52.962,-6.95,-3.45,-0.66,7.78
52.972,-6.27,-3.40,0.35,7.14
52.982,-5.34,-3.19,1.13,6.33
52.992,-4.43,-2.77,1.64,5.48
53.002,-3.29,-2.38,1.84,4.46
53.012,-2.11,-1.95,1.91,3.44
53.022,-1.51,-1.43,2.02,2.90
53.032,-1.44,-1.03,2.13,2.77
53.042,-1.66,-0.89,2.04,2.77
53.052,-2.04,-0.76,1.72,2.78
53.062,-2.14,-0.48,1.22,2.51
53.072,-1.46,-0.07,0.67,1.61
53.082,-0.55,0.44,0.31,0.77
53.092,0.41,0.86,0.46,1.05
53.102,1.03,1.01,0.90,1.70
53.112,0.98,0.95,1.26,1.86
53.122,0.43,0.77,1.32,1.59
53.132,-0.33,0.52,1.12,1.28
53.142,-1.11,0.33,0.87,1.45
53.152,-1.91,0.14,0.52,1.99
53.162,-2.85,-0.16,-0.02,2.85
53.172,-3.73,-0.50,-0.56,3.81
53.182,-4.53,-0.90,-0.76,4.68
53.192,-5.28,-1.45,-0.74,5.52
53.202,-5.66,-2.04,-0.78,6.06
53.212,-5.55,-2.47,-0.72,6.12
53.222,-5.74,-2.59,-0.32,6.31
53.232,-5.74,-2.16,-0.60,6.16
53.242,-4.51,-2.57,-1.33,5.36
53.252,-3.19,-3.81,-1.28,5.14
53.262,-2.17,-4.34,-0.79,4.91
53.272,-0.95,-3.65,0.01,3.77
53.282,1.27,-2.73,0.24,3.02
53.292,2.49,-1.76,0.41,3.08
53.302,3.27,-0.71,0.63,3.40
53.312,3.32,0.20,0.72,3.40
53.322,2.77,0.31,0.72,2.88
53.332,2.43,-0.00,0.48,2.48
53.342,2.54,-0.20,0.14,2.55
53.352,3.23,0.23,-0.36,3.26
53.362,4.32,1.00,-0.98,4.54
53.372,5.07,1.45,-1.43,5.47
53.382,4.74,1.16,-1.34,5.06
53.392,3.36,0.45,-0.13,3.39
53.402,2.29,-0.18,0.46,2.34
53.412,1.94,-0.52,0.21,2.02
53.422,3.20,0.25,-0.88,3.33
53.432,4.35,1.03,-2.25,5.00
53.442,3.64,0.75,-2.60,4.54
53.452,1.87,-0.09,-1.97,2.71
53.462,1.38,-0.01,-1.46,2.00
53.472,2.27,0.56,-1.75,2.92
53.482,3.00,0.70,-2.26,3.83
53.492,2.78,0.54,-2.13,3.55
53.502,2.21,0.43,-1.65,2.79
53.512,1.96,0.26,-0.87,2.16
53.522,2.26,-0.40,0.15,2.31
53.532,2.73,-1.37,0.70,3.13
53.542,3.10,-2.02,0.50,3.73
53.552,3.03,-2.16,-0.31,3.74
53.562,2.40,-1.78,-1.60,3.38
53.572,1.23,-2.08,-2.61,3.56
53.582,-1.39,-4.04,-2.07,4.75
53.592,-1.22,-2.13,-0.66,2.55
53.602,0.35,0.77,0.33,0.91
53.612,1.74,3.45,0.45,3.89
53.623,2.25,4.09,0.17,4.67
53.632,2.54,2.94,-0.42,3.91
53.642,2.31,1.61,-1.12,3.03
53.652,1.88,1.12,-0.96,2.39
53.663,1.71,1.08,-0.57,2.10
53.672,2.22,0.95,-0.34,2.44
53.683,3.62,0.93,-0.23,3.74
53.693,5.36,1.05,-0.49,5.49
53.703,5.80,1.11,-1.22,6.03
53.712,5.25,1.22,-1.67,5.64
53.722,4.65,1.28,-2.23,5.31
53.733,3.79,1.00,-2.88,4.86
53.742,3.13,0.56,-3.01,4.38
53.752,2.73,0.08,-2.83,3.93
53.763,2.01,-0.57,-2.78,3.48
53.772,1.14,-1.03,-2.86,3.25
53.782,0.40,-1.18,-2.96,3.21
53.792,-0.47,-1.35,-3.08,3.40
53.802,-1.57,-1.70,-3.14,3.90
53.812,-2.74,-2.27,-3.03,4.68
53.822,-4.07,-2.78,-2.73,5.63
53.833,-5.10,-3.21,-2.37,6.47
53.843,-5.90,-3.27,-2.45,7.18
53.852,-6.46,-3.31,-3.11,7.89
53.862,-6.79,-3.85,-3.92,8.73
53.872,-6.35,-3.89,-3.29,8.14
53.882,-5.11,-3.71,-1.39,6.46
53.892,-4.39,-4.11,0.60,6.04
53.903,-4.04,-4.40,2.76,6.58
53.913,-3.40,-4.72,4.28,7.22
53.922,-2.22,-4.61,5.40,7.44
53.933,-0.79,-4.08,6.05,7.34
53.942,0.07,-3.80,5.49,6.68
53.953,0.53,-3.55,5.09,6.23
53.963,0.84,-3.38,5.88,6.83
53.971,0.80,-3.32,6.71,7.53
53.981,0.72,-2.97,6.98,7.62
53.991,0.70,-2.08,6.49,6.85
54.001,0.93,-1.43,5.49,5.75
54.011,1.37,-1.10,4.42,4.76
54.021,1.63,-0.63,3.41,3.83
54.031,1.54,-0.13,2.58,3.01
54.041,0.95,0.27,2.01,2.24
54.051,0.14,0.39,1.50,1.56
54.061,-0.31,0.44,1.02,1.16
54.071,-0.39,0.55,0.84,1.08
54.081,-0.34,0.79,0.83,1.19
54.091,-0.24,0.90,0.86,1.27
54.101,0.15,0.96,0.53,1.11
54.111,0.31,0.83,0.35,0.95
54.121,0.32,0.70,0.57,0.96
54.131,0.31,0.78,0.90,1.23
54.141,0.37,0.60,1.01,1.23
54.151,0.29,0.15,0.56,0.65
54.161,0.37,0.01,-0.29,0.47
54.171,0.76,0.22,-0.84,1.15
54.181,1.04,0.25,-1.17,1.59
54.191,0.98,0.03,-0.99,1.40
54.201,0.76,-0.11,-0.69,1.03
54.211,0.56,-0.21,-0.31,0.67
54.221,0.23,-0.19,0.09,0.32
54.231,-0.19,-0.16,0.30,0.39
54.241,-0.72,-0.13,0.34,0.81
54.251,-1.13,-0.10,0.43,1.21
54.261,-1.18,-0.52,0.46,1.37
54.271,-1.06,-0.86,0.17,1.38
54.281,-0.86,-0.56,-0.14,1.04
54.292,-0.66,-0.39,-0.44,0.88
54.301,-0.85,-0.41,-0.48,1.06
54.311,-1.04,-0.51,-0.33,1.20
54.321,-1.43,-0.47,-0.19,1.52
54.331,-1.93,-0.34,-0.45,2.01
54.342,-1.75,-0.46,-1.07,2.11
54.351,-1.13,-0.66,-1.42,1.93
54.362,-0.76,-0.47,-1.33,1.60
54.371,-0.59,-0.12,-1.18,1.33
54.384,-0.40,0.06,-1.41,1.47
54.394,-0.05,0.04,-1.65,1.65
54.404,0.33,0.02,-1.27,1.31
54.414,0.42,0.04,-0.27,0.50
54.424,0.39,-0.02,0.46,0.61
54.434,0.16,-0.10,0.69,0.72
54.444,-0.13,-0.09,0.58,0.60
54.454,-0.39,-0.01,0.36,0.54
54.464,-0.60,0.08,-0.08,0.61
54.474,-0.65,0.09,-0.61,0.90
54.484,-0.38,0.03,-0.95,1.02
54.494,-0.06,0.05,-0.76,0.77
54.504,0.21,0.17,-0.18,0.32
54.514,0.38,0.28,0.19,0.50
54.524,0.41,0.39,0.20,0.60
54.534,0.47,0.46,-0.01,0.66
54.544,0.40,0.52,-0.31,0.72
54.554,0.20,0.60,-0.62,0.89
54.564,0.13,0.54,-0.68,0.88
54.574,0.12,0.39,-0.34,0.53
54.584,0.03,0.37,0.20,0.42
54.594,-0.07,0.30,0.64,0.71
54.604,-0.40,-0.05,0.88,0.97
54.614,-0.43,0.03,0.90,1.00
54.624,0.01,0.24,0.73,0.77
54.634,0.14,0.23,0.28,0.39
54.644,0.25,0.23,0.06,0.34
54.654,0.07,0.09,0.06,0.13
54.664,-0.16,-0.10,0.14,0.23
54.674,-0.26,-0.24,0.39,0.53
54.684,-0.28,-0.22,0.62,0.71
54.694,-0.12,0.07,0.85,0.86
54.704,0.10,0.18,0.86,0.88
54.714,0.13,0.06,0.49,0.51
54.724,-0.07,-0.25,0.13,0.29
54.734,-0.44,-0.44,-0.17,0.65
54.744,-0.70,-0.47,-0.36,0.92
54.754,-0.80,-0.43,-0.36,0.97
54.764,-0.80,-0.38,-0.21,0.91
54.774,-0.84,-0.42,0.01,0.94
54.784,-0.79,-0.43,0.20,0.92
54.794,-0.55,-0.34,0.30,0.71
54.804,-0.19,-0.32,0.32,0.49
54.815,0.12,-0.47,0.21,0.53
54.824,0.61,-1.20,0.72,1.53
54.835,-0.08,-0.40,1.46,1.51
54.844,-0.64,-0.27,0.87,1.11
54.854,-0.81,-0.94,-0.12,1.25
54.864,-0.49,-1.03,-0.38,1.21
54.874,-0.25,-0.90,-0.23,0.96
54.885,-0.24,-0.92,-0.03,0.95
54.894,-0.46,-0.96,0.32,1.11
54.904,-0.58,-0.97,0.76,1.36
54.914,-0.79,-0.94,1.04,1.61
54.924,-1.13,-0.93,0.85,1.69
54.934,-1.21,-0.97,0.52,1.63
54.944,-1.23,-0.91,0.11,1.53
54.954,-1.16,-0.82,-0.19,1.44
54.964,-1.02,-0.65,-0.33,1.26
54.975,-0.89,-0.39,-0.54,1.11
54.985,-0.43,-0.16,-0.93,1.04
54.995,0.17,0.21,-1.04,1.07
55.005,0.48,0.64,-0.74,1.09
55.015,0.64,0.79,-0.50,1.13
55.024,0.74,0.81,-0.33,1.14
55.034,0.62,0.89,-0.13,1.09
55.045,0.45,0.99,-0.12,1.09
55.055,0.38,0.94,-0.24,1.04
55.065,0.58,0.89,-0.44,1.15
55.075,0.71,1.03,-0.50,1.34
55.085,0.77,1.02,-0.36,1.33
55.095,0.69,0.88,0.05,1.11
55.105,0.49,0.83,0.54,1.11
55.115,0.37,0.76,0.84,1.19
55.125,0.39,0.62,1.06,1.29
55.135,0.42,0.45,1.14,1.30
55.145,0.40,0.26,1.03,1.14
55.155,0.38,0.08,1.03,1.10
55.165,0.43,-0.00,1.19,1.26
55.175,0.52,-0.10,1.45,1.55
55.185,0.53,-0.25,1.91,2.00
55.195,0.40,-0.42,2.26,2.34
55.205,0.16,-0.51,2.42,2.48
55.215,0.06,-0.54,2.25,2.31
55.225,0.09,-0.66,1.66,1.79
55.235,0.06,-0.74,0.96,1.21
55.245,0.03,-0.78,0.52,0.94
55.255,0.02,-0.77,0.38,0.86
55.265,-0.12,-0.64,0.44,0.78
55.275,-0.23,-0.58,0.40,0.74
55.285,-0.38,-0.68,0.07,0.78
55.295,-0.40,-0.70,-0.47,0.94
55.305,-0.20,-0.62,-0.80,1.03
55.315,-0.15,-0.47,-0.96,1.08
55.325,-0.23,-0.22,-0.95,1.00
55.335,-0.36,-0.08,-1.16,1.21
55.345,-0.47,-0.16,-1.65,1.72
55.355,-0.44,-0.12,-2.14,2.19
55.365,-0.18,0.03,-2.42,2.43
55.375,0.17,0.28,-2.57,2.59
55.385,0.38,0.52,-2.82,2.89
55.395,0.53,0.66,-3.23,3.34
55.405,0.68,0.63,-3.57,3.68
55.415,0.64,0.58,-3.60,3.70
55.425,0.47,0.57,-3.52,3.59
55.435,0.10,0.42,-3.42,3.45
55.445,-0.47,0.18,-3.28,3.32
55.455,-1.07,-0.01,-3.48,3.64
55.465,-1.57,-0.27,-3.74,4.06
55.475,-1.97,-0.56,-3.74,4.26
55.485,-2.36,-0.73,-3.62,4.38
55.495,-2.74,-0.91,-3.75,4.73
55.505,-2.98,-1.26,-3.88,5.05
55.515,-3.00,-1.69,-3.91,5.21
55.525,-2.75,-1.92,-3.49,4.84
55.535,-2.58,-1.93,-2.44,4.04
55.545,-2.48,-1.79,-1.41,3.37
55.555,-2.48,-1.63,-0.73,3.05
55.565,-2.48,-1.59,-0.58,3.00
55.575,-2.42,-1.65,-0.61,2.99
55.585,-2.29,-1.78,-0.43,2.93
55.595,-1.79,-1.73,-0.16,2.49
55.605,-1.12,-1.84,0.50,2.21
55.615,-0.52,-1.64,1.48,2.27
55.625,0.05,-1.27,2.23,2.57
55.635,1.35,-1.42,2.03,2.82
55.645,4.16,0.02,2.39,4.79
55.655,14.98,5.47,2.77,16.19
55.665,19.08,0.62,0.98,19.12
55.675,9.09,-1.59,5.96,10.99
55.685,0.71,3.07,6.94,7.63
55.695,3.10,0.51,7.38,8.02
55.705,3.27,-0.63,6.00,6.86
55.715,0.48,-0.46,4.36,4.41
55.725,-1.21,-1.14,3.81,4.16
55.735,-1.39,-1.21,3.29,3.77
55.745,-0.96,-0.62,2.12,2.41
55.755,-0.97,-0.48,0.79,1.34
55.765,-1.32,-0.70,-0.29,1.52
55.775,-1.48,-0.78,-0.86,1.88
55.785,-1.47,-0.59,-1.00,1.87
55.795,-1.22,-0.34,-1.04,1.64
55.805,-0.87,-0.30,-0.85,1.25
55.815,-0.64,-0.26,-0.33,0.77
55.825,-0.23,-0.14,0.22,0.35
55.835,0.20,0.17,0.58,0.63
55.845,0.64,0.44,0.58,0.96
55.855,0.94,0.56,0.04,1.09
55.865,0.84,0.60,-0.74,1.27
55.875,0.54,0.61,-1.44,1.65
55.885,0.06,0.57,-1.83,1.91
55.895,-0.48,0.34,-1.76,1.85
55.905,-1.22,0.12,-1.34,1.81
55.915,-2.01,-0.05,-0.93,2.22
55.925,-2.79,-0.25,-0.80,2.91
55.935,-3.63,-0.50,-0.89,3.77
55.945,-4.51,-0.88,-0.91,4.69
55.955,-5.21,-1.14,-0.84,5.40
55.965,-5.46,-1.16,-0.77,5.63
55.975,-5.74,-1.35,-0.61,5.93
55.985,-5.36,-1.33,-0.79,5.58
55.995,0.16,0.76,-1.30,1.52
56.005,12.28,2.93,-2.57,12.88
56.015,10.70,0.46,-1.24,10.78
56.025,1.67,1.88,-0.01,2.51
56.035,0.84,0.26,0.25,0.92
56.045,2.44,0.05,1.37,2.80
56.055,0.14,0.24,1.90,1.92
56.065,-2.59,-0.97,2.04,3.44
56.075,-3.07,-0.97,1.54,3.57
56.085,-1.78,-0.44,0.74,1.97
56.095,0.30,0.30,0.13,0.45
56.105,1.39,0.61,-0.42,1.58
56.115,1.57,0.45,-1.00,1.92
56.125,1.27,0.21,-1.34,1.86
56.136,0.50,-0.15,-1.34,1.44
56.145,0.03,-0.37,-1.01,1.08
56.155,-0.04,-0.49,-0.41,0.64
56.165,-0.01,-0.40,0.16,0.43
56.176,0.25,-0.28,0.65,0.75
56.186,0.45,-0.26,1.02,1.14
56.196,0.51,-0.33,1.13,1.28
56.206,0.70,-0.33,0.83,1.13
56.215,0.94,-0.42,0.29,1.07
56.226,0.96,-0.49,-0.14,1.08
56.236,0.94,-0.45,-0.36,1.10
56.246,1.00,-0.49,-0.41,1.18
56.256,0.89,-0.54,-0.48,1.14
56.266,0.81,-0.54,-0.60,1.14
56.275,0.76,-0.56,-0.50,1.07
56.285,0.81,-0.51,-0.16,0.97
56.296,0.72,-0.51,0.18,0.90
56.306,0.57,-0.53,0.36,0.86
56.316,0.38,-0.59,0.35,0.78
56.326,0.23,-0.62,0.16,0.68
56.336,0.18,-0.62,-0.09,0.65
56.346,0.33,-0.59,-0.32,0.75
56.356,0.38,-0.54,-0.35,0.74
56.366,0.35,-0.38,-0.23,0.57
56.376,0.08,-0.43,-0.10,0.45
56.386,-0.37,-0.52,-0.12,0.65
56.396,-0.79,-0.58,-0.12,0.98
56.406,-1.15,-0.64,0.09,1.32
56.416,-1.31,-0.69,0.35,1.52
56.426,-1.19,-0.56,0.55,1.42
56.436,-0.97,-0.28,0.71,1.24
56.446,-0.95,-0.10,0.83,1.26
56.456,-0.99,-0.09,0.88,1.33
56.466,-1.11,-0.09,0.92,1.44
56.476,-1.10,-0.04,1.05,1.52
