time,ax,ay,az,atotal
175.039,-0.49,-0.00,-0.26,0.55
175.049,-0.80,0.28,-1.00,1.30
175.059,-0.93,-0.54,-1.68,1.99
175.069,-0.09,0.17,0.31,0.36
175.079,-0.36,1.15,0.07,1.21
175.089,-0.25,0.01,0.64,0.69
175.099,-1.11,-0.95,-0.98,1.76
175.109,-0.56,-0.67,-0.91,1.26
175.119,-0.07,-0.48,0.94,1.06
175.129,-0.59,0.14,1.83,1.93
175.139,-0.85,0.24,-0.22,0.91
175.149,-1.20,-0.57,-0.40,1.39
175.159,-1.04,0.11,-0.33,1.09
175.169,-0.94,0.33,0.44,1.09
175.179,-0.98,-0.32,-0.57,1.17
175.190,-0.76,-0.16,-0.83,1.14
175.199,-0.76,-0.49,0.29,0.95
175.209,-1.38,0.43,1.24,1.91
175.220,-1.52,-0.16,0.28,1.55
175.230,-1.28,0.75,-1.13,1.86
175.240,-1.00,1.45,-2.62,3.16
175.250,-0.63,-1.12,0.15,1.29
175.260,-1.17,-0.66,-0.10,1.35
175.270,-1.94,1.22,-0.29,2.31
175.280,-1.10,-0.10,2.80,3.01
175.290,-0.75,0.01,0.91,1.18
175.300,-0.45,0.14,-2.45,2.49
175.310,-1.18,-0.12,-1.14,1.64
175.320,-0.90,0.22,1.32,1.61
175.330,-1.41,0.78,0.13,1.62
175.340,-1.35,-0.05,-0.08,1.36
175.349,-0.64,-0.17,-0.10,0.67
175.359,-0.63,0.43,0.27,0.81
175.369,-0.66,0.21,0.13,0.70
175.379,-1.19,0.30,-0.23,1.25
175.389,-1.26,-0.18,0.53,1.38
175.399,-1.55,-0.59,0.29,1.69
175.409,-1.51,0.33,-0.55,1.64
175.419,-1.39,0.27,-0.40,1.47
175.429,-0.21,0.26,1.61,1.65
175.439,-0.91,0.70,0.20,1.17
175.449,-1.63,-0.48,-0.97,1.96
175.459,-1.24,-0.84,-1.00,1.81
175.469,-0.89,0.52,0.15,1.04
175.479,0.02,-0.25,3.44,3.45
175.489,-1.29,-1.16,0.93,1.97
175.499,-1.46,-0.02,-1.04,1.79
175.509,-0.67,-0.48,0.98,1.28
175.519,-0.74,-0.07,2.32,2.43
175.529,-1.23,0.52,-0.38,1.39
175.539,-1.09,-0.63,-0.43,1.33
175.549,-0.56,0.53,-0.39,0.86
175.560,0.39,0.21,1.41,1.47
175.569,-0.43,0.02,0.55,0.70
175.580,-1.41,-0.19,-0.94,1.71
175.590,-1.12,-0.32,-0.48,1.26
175.600,-0.40,-0.45,-0.79,0.99
175.609,0.08,1.09,-1.30,1.70
175.620,-0.66,2.37,-1.58,2.92
175.630,-0.38,0.14,1.58,1.64
175.640,-1.25,-0.74,1.73,2.26
175.650,-1.46,-1.59,-1.09,2.42
175.660,-0.32,-0.92,-0.39,1.04
175.670,-0.44,0.11,3.08,3.11
175.680,-1.01,1.32,2.52,3.02
175.690,-1.16,0.71,0.32,1.40
175.700,-0.95,0.14,-0.26,0.99
175.710,-0.06,-0.47,-2.14,2.19
175.720,-0.12,0.09,-0.12,0.20
175.734,-0.81,0.63,0.62,1.20
175.744,-1.34,0.30,0.81,1.60
175.754,-0.62,0.52,-0.11,0.82
175.764,-0.37,0.86,0.44,1.04
175.774,-0.34,0.39,0.17,0.54
175.784,-0.56,0.06,-1.40,1.51
175.794,-0.56,0.90,-1.81,2.10
175.804,-0.63,0.80,-0.86,1.33
175.814,-0.29,0.53,-0.45,0.76
175.824,-0.15,1.04,-1.77,2.06
175.834,-0.14,-0.25,-0.86,0.91
175.844,-0.16,0.30,-0.38,0.51
175.854,-1.27,0.73,0.15,1.47
175.864,-0.47,0.07,1.42,1.50
175.874,-1.42,-0.25,0.08,1.44
175.884,-0.75,-0.37,0.01,0.84
175.894,-0.60,-0.28,0.39,0.77
175.905,-0.79,0.25,1.29,1.53
175.914,-0.43,0.58,-0.16,0.75
175.925,-0.72,0.06,0.12,0.74
175.935,-0.66,-0.29,0.16,0.73
175.945,-0.26,-0.57,1.53,1.65
175.955,-0.31,-0.74,1.18,1.42
175.965,-0.59,-1.04,1.23,1.72
175.975,-0.81,-0.35,0.15,0.89
175.985,-0.73,0.14,0.46,0.87
175.995,-0.35,0.02,0.26,0.44
176.005,-0.85,0.50,-0.64,1.17
176.015,-0.70,0.35,-0.76,1.09
176.025,-0.49,-0.25,0.82,0.99
176.035,-0.59,-0.25,0.75,0.99
176.045,-0.23,-0.48,0.14,0.55
176.055,-0.86,-0.26,-0.07,0.90
176.065,-0.67,-0.07,0.32,0.75
176.075,-1.14,0.45,0.01,1.23
176.085,-0.77,0.47,-1.00,1.34
176.095,-0.07,0.36,-0.89,0.97
176.105,-0.17,0.87,-0.89,1.26
176.115,-0.64,-0.51,0.76,1.12
176.125,-0.99,0.10,0.70,1.22
176.135,-0.94,0.38,-0.05,1.02
176.145,0.09,0.17,0.86,0.88
176.155,-0.39,0.40,-0.73,0.92
176.165,-0.49,0.40,-0.93,1.13
176.175,-0.15,0.17,0.18,0.28
176.185,-0.76,0.52,0.05,0.92
176.195,-0.35,0.42,0.40,0.68
176.205,-1.02,0.23,0.61,1.21
176.216,-0.37,-0.07,0.49,0.61
176.225,-0.69,-0.25,-0.04,0.74
176.236,-0.34,0.64,0.04,0.73
176.246,-0.57,-0.04,1.22,1.35
176.256,-0.89,0.50,0.61,1.19
176.266,-0.87,0.21,-0.90,1.27
176.276,-0.70,-0.80,0.32,1.11
176.286,-0.57,0.20,0.07,0.61
176.296,-0.59,1.08,0.62,1.38
176.306,-0.59,0.36,0.81,1.07
176.316,-0.93,0.60,-1.54,1.90
176.326,-0.51,0.12,-1.54,1.63
176.336,-0.45,-0.31,0.70,0.89
176.346,-0.72,-0.21,1.11,1.34
176.356,-0.84,-0.07,-1.03,1.34
176.366,-0.61,-0.30,-0.77,1.03
176.376,0.23,0.16,0.31,0.42
176.386,-0.47,0.80,-0.55,1.08
176.396,0.18,0.68,-2.57,2.66
176.406,0.11,0.32,-1.83,1.86
176.416,0.84,-0.40,-0.84,1.25
176.426,-0.03,-1.02,0.40,1.10
176.436,-1.28,-0.66,1.68,2.21
176.446,-1.33,-1.04,1.02,1.97
176.456,-1.08,-0.13,0.29,1.13
176.466,-0.15,-0.01,1.61,1.61
176.476,-1.38,-0.50,1.89,2.39
176.486,-1.30,-0.47,0.74,1.57
176.497,-1.07,-1.17,1.34,2.08
176.507,0.05,-0.56,0.23,0.61
176.517,0.29,-0.80,0.20,0.87
176.527,0.02,-0.54,1.71,1.79
176.537,-1.03,-0.01,0.25,1.06
176.547,-1.00,-0.07,0.81,1.29
176.557,-0.75,-0.71,0.89,1.37
176.567,-0.43,0.39,0.18,0.61
176.577,-0.28,-0.36,0.59,0.75
176.587,-0.52,-0.07,1.41,1.51
176.597,-0.11,0.65,-0.72,0.98
176.607,-0.07,0.13,-0.76,0.77
176.617,0.14,0.22,-2.35,2.37
176.627,0.39,0.35,-2.25,2.31
176.637,0.05,0.05,1.11,1.11
176.647,0.10,0.40,1.18,1.25
176.657,-0.51,-0.24,-0.29,0.64
176.667,-0.97,-0.83,0.79,1.50
176.677,-1.40,-0.26,-0.06,1.43
176.687,-0.46,-0.11,0.33,0.58
176.697,0.16,0.68,0.50,0.86
176.707,-0.08,0.49,0.13,0.52
176.717,-0.27,-0.24,0.18,0.40
176.727,-0.76,0.23,1.08,1.34
176.737,-0.79,0.13,0.73,1.09
176.747,-0.37,-0.78,1.19,1.47
176.758,-0.26,-0.02,-0.34,0.43
176.767,-0.93,-0.16,-1.00,1.38
176.777,0.16,0.04,0.72,0.74
176.788,-0.52,0.48,0.77,1.04
176.798,-0.68,0.58,0.54,1.04
176.808,-1.02,-0.50,0.34,1.19
176.818,-0.62,0.42,-0.86,1.14
176.828,-0.16,-0.51,0.08,0.54
176.838,0.36,-0.41,0.99,1.13
176.848,-0.41,0.79,-1.12,1.43
176.858,-0.54,-0.64,-0.19,0.86
176.868,-0.66,-0.71,0.37,1.04
176.878,-0.59,-0.34,-1.13,1.32
176.888,-0.08,0.01,-0.07,0.10
176.898,-0.22,0.50,0.68,0.87
176.908,-0.33,-0.18,0.22,0.44
176.918,-0.55,-0.56,-0.44,0.90
176.928,-1.20,-0.85,-0.47,1.54
176.938,-0.41,-1.07,0.06,1.15
176.948,-0.20,-0.18,-0.59,0.64
176.958,-0.44,0.60,-0.49,0.89
176.968,-0.08,-0.41,-0.30,0.51
176.978,0.20,-0.11,-0.44,0.49
176.988,-0.34,-0.08,-1.03,1.09
176.998,-0.37,-0.74,0.37,0.91
177.008,-0.50,-0.61,-0.13,0.80
177.018,-0.68,-0.30,0.31,0.81
177.028,-0.37,0.11,0.21,0.44
177.038,-0.68,-0.49,0.41,0.93
177.048,0.04,-0.40,-0.20,0.45
177.059,-0.30,-0.11,-0.11,0.34
177.069,-0.22,0.27,0.06,0.36
177.079,-0.58,-0.20,0.15,0.63
177.089,-0.54,0.05,-0.18,0.57
177.099,0.11,-0.35,0.34,0.50
177.109,-0.24,-0.35,0.22,0.48
177.119,-0.58,-0.12,-0.89,1.07
177.129,-0.22,-0.56,1.33,1.46
177.139,-0.09,0.37,0.13,0.40
177.149,-0.34,0.19,-0.03,0.39
177.159,-0.35,-0.95,0.84,1.31
177.169,-0.25,-0.27,0.22,0.43
177.179,-0.22,-0.22,0.11,0.33
177.189,0.20,-0.31,0.97,1.03
177.199,-0.37,-0.07,-0.81,0.89
177.209,-0.17,-0.18,-0.52,0.58
177.219,-0.33,0.05,1.03,1.08
177.229,-0.39,-0.50,0.71,0.95
177.239,-0.18,-0.52,0.07,0.55
177.249,-0.26,-0.60,0.64,0.91
177.259,-0.70,-0.56,0.70,1.14
177.269,-0.39,-0.45,0.98,1.14
177.279,-0.59,-0.13,-0.38,0.71
